2023-06-20 17:02:31,404 INFO    MainThread:9068 [wandb_setup.py:_flush():76] Current SDK version is 0.15.4
2023-06-20 17:02:31,405 INFO    MainThread:9068 [wandb_setup.py:_flush():76] Configure stats pid to 9068
2023-06-20 17:02:31,405 INFO    MainThread:9068 [wandb_setup.py:_flush():76] Loading settings from C:\Users\Dickson Lim\.config\wandb\settings
2023-06-20 17:02:31,405 INFO    MainThread:9068 [wandb_setup.py:_flush():76] Loading settings from f:\Desktop\University\Exeter\ECMM451 Final Year Project\Final_Year_Project\wandb\settings
2023-06-20 17:02:31,405 INFO    MainThread:9068 [wandb_setup.py:_flush():76] Loading settings from environment variables: {}
2023-06-20 17:02:31,405 INFO    MainThread:9068 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program': '<python with no main file>'}
2023-06-20 17:02:31,405 INFO    MainThread:9068 [wandb_init.py:_log_setup():507] Logging user logs to f:\Desktop\University\Exeter\ECMM451 Final Year Project\Final_Year_Project\wandb\run-20230620_170231-955jk3r1\logs\debug.log
2023-06-20 17:02:31,405 INFO    MainThread:9068 [wandb_init.py:_log_setup():508] Logging internal logs to f:\Desktop\University\Exeter\ECMM451 Final Year Project\Final_Year_Project\wandb\run-20230620_170231-955jk3r1\logs\debug-internal.log
2023-06-20 17:02:31,405 INFO    MainThread:9068 [wandb_init.py:_jupyter_setup():453] configuring jupyter hooks <wandb.sdk.wandb_init._WandbInit object at 0x000001DEABA7D6D0>
2023-06-20 17:02:31,405 INFO    MainThread:9068 [wandb_init.py:init():547] calling init triggers
2023-06-20 17:02:31,405 INFO    MainThread:9068 [wandb_init.py:init():554] wandb.init called with sweep_config: {}
config: {'eps_train': 0.95, 'eps_test_eps': 0.0, 'eps_decay': 0.999, 'eps_min': 0.1, 'learning rate': 0.001, 'epochs': 1000, 'batch_size': 512, 'gamma': 0.9, 'n_step': 3, 'target_update_freq': 100, 'buffer_size': 30000, 'step_per_epoch': 10000, 'step_per_collect': 200, 'ep_per_collect': 1, 'maze width': 6, 'n_mazes': 0, 'total_mazes': 36, 'threshold_rew': 0.5, 'non-marl': True}
2023-06-20 17:02:31,405 INFO    MainThread:9068 [wandb_init.py:init():596] starting backend
2023-06-20 17:02:31,406 INFO    MainThread:9068 [wandb_init.py:init():600] setting up manager
2023-06-20 17:02:31,411 INFO    MainThread:9068 [backend.py:_multiprocessing_setup():106] multiprocessing start_methods=spawn, using: spawn
2023-06-20 17:02:31,415 INFO    MainThread:9068 [wandb_init.py:init():606] backend started and connected
2023-06-20 17:02:31,424 INFO    MainThread:9068 [wandb_run.py:_label_probe_notebook():1235] probe notebook
2023-06-20 17:02:31,427 INFO    MainThread:9068 [wandb_run.py:_label_probe_notebook():1245] Unable to probe notebook: 'NoneType' object has no attribute 'get'
2023-06-20 17:02:31,427 INFO    MainThread:9068 [wandb_init.py:init():703] updated telemetry
2023-06-20 17:02:31,458 INFO    MainThread:9068 [wandb_init.py:init():736] communicating run to backend with 60.0 second timeout
2023-06-20 17:02:31,836 INFO    MainThread:9068 [wandb_run.py:_on_init():2176] communicating current version
2023-06-20 17:02:31,916 INFO    MainThread:9068 [wandb_run.py:_on_init():2185] got version response 
2023-06-20 17:02:31,916 INFO    MainThread:9068 [wandb_init.py:init():787] starting run threads in backend
